title,status,priority,description,due_date,estimated_duration,asset_id,total_cost,created_at,updated_at,requires_signature,category,location_name,team_name,primary_user,assigned_to,asset_name,completed_by,completed_on,archived,feedback,contractors,date_created
Validate AP channel plan and client coverage - Access-Point-CT-31,OPEN,LOW,"Validate ap channel plan and client coverage for Aruba AP-515 Wireless Access Point installed at Office Floor 2 - CT-31. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-07-12,4.0,773,500.0,2025-04-09 06:51:00,2025-04-11 12:51:00,false,Network Maintenance,Office Floor 2 - CT-31,Network Operations,Network Engineer,,Access-Point-CT-31,,,false,,,2025-04-09 06:51:00
Review GPU thermals and update AI server firmware - AI-Analytics-Server-CT-31,IN_PROGRESS,HIGH,"Review gpu thermals and update ai server firmware for NVIDIA DGX A100 AI Analytics Server installed at Lab A - CT-31. Assigned owner: AI Specialist. Include functional checks, log review, and required remedial actions if deviations are found.",2026-03-23,3.0,774,412.5,2026-03-06 04:16:00,2026-03-08 11:16:00,false,Server Maintenance,Lab A - CT-31,AI Operations,AI Specialist,,AI-Analytics-Server-CT-31,,,false,,,2026-03-06 04:16:00
Verify monitoring appliance calibration and alerting - Monitoring-Appliance-CT-31,DONE,LOW,"Verify monitoring appliance calibration and alerting for Fluke OptiView XG Network Monitoring Appliance installed at Workshop - CT-31. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-02-22,4.0,775,600.0,2025-02-08 07:47:00,2025-02-14 15:47:00,false,Calibration,Workshop - CT-31,Network Operations,Network Engineer,,Monitoring-Appliance-CT-31,Nam Le,2025-02-14 15:47:00,true,Work order closed after verification by the site operations team.,,2025-02-08 07:47:00
Calibrate monitoring thresholds - Monitoring-System-BD-32,DONE,HIGH,"Calibrate monitoring thresholds for SolarWinds Hybrid Cloud Observability Appliance installed at Infrastructure Site - BD-32. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-10-08,4.0,776,650.0,2025-09-12 06:00:00,2025-09-18 07:00:00,false,Calibration,Infrastructure Site - BD-32,Network Operations,Network Engineer,,Monitoring-System-BD-32,Anh Hoang,2025-09-18 07:00:00,false,Inspection completed and no critical issues were found.,,2025-09-12 06:00:00
Quarterly preventive maintenance on core router - Core-Router-BD-32,OPEN,LOW,"Quarterly preventive maintenance on core router for Cisco ASR 9904 Core Router installed at Network Operations Center (NOC) - BD-32. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-06-30,8.0,777,600.0,2025-04-26 10:02:00,2025-04-28 20:02:00,false,Network Maintenance,Network Operations Center (NOC) - BD-32,Network Operations,Network Engineer,,Core-Router-BD-32,,,false,,,2025-04-26 10:02:00
Review VMS storage health and recording retention - Security-VMS-Server-BD-32,DONE,HIGH,"Review vms storage health and recording retention for Milestone Husky IVO 350R Video Management Server installed at Security Operations Center (SOC) - BD-32. Assigned owner: Security Officer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-10-20,4.0,778,350.0,2025-10-08 12:26:00,2025-10-20 12:26:00,true,Security Maintenance,Security Operations Center (SOC) - BD-32,Security Operations,Security Officer,,Security-VMS-Server-BD-32,Tuan Hoang,2025-10-20 12:26:00,false,Inspection completed and no critical issues were found.,,2025-10-08 12:26:00
Patch hypervisor host and validate cluster health - Virtualization-Host-BD-32,IN_PROGRESS,MEDIUM,"Patch hypervisor host and validate cluster health for Dell PowerEdge R750 Virtualization Host installed at Server Room A - BD-32. Assigned owner: System Administrator. Include functional checks, log review, and required remedial actions if deviations are found.",2026-02-12,3.0,779,300.0,2026-01-28 13:31:00,2026-01-31 01:31:00,false,Server Maintenance,Server Room A - BD-32,Server Operations,System Administrator,,Virtualization-Host-BD-32,,,false,,,2026-01-28 13:31:00
Inspect storage array alerts and firmware status - Storage-Array-BD-32,DONE,MEDIUM,"Inspect storage array alerts and firmware status for NetApp AFF A250 Storage Array installed at Server Room B - BD-32. Assigned owner: Storage Administrator. Include functional checks, log review, and required remedial actions if deviations are found.",2025-08-25,1.0,780,112.5,2025-08-14 17:35:00,2025-08-25 17:35:00,false,Server Maintenance,Server Room B - BD-32,Server Operations,Storage Administrator,,Storage-Array-BD-32,Duy Nguyen,2025-08-25 17:35:00,true,Task completed successfully. Asset is operating within expected thresholds.,,2025-08-14 17:35:00
Validate switch port configuration and error counters - Access-Switch-BD-32,IN_PROGRESS,MEDIUM,"Validate switch port configuration and error counters for Juniper EX4300 Access Switch installed at Network Closet - BD-32. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2026-04-06,3.0,781,375.0,2026-03-21 12:56:00,2026-03-24 02:56:00,false,Network Maintenance,Network Closet - BD-32,Network Operations,Network Engineer,,Access-Switch-BD-32,,,false,,,2026-03-21 12:56:00
Update access control firmware and credential sync - Access-Control-Panel-BD-32,ON_HOLD,HIGH,"Update access control firmware and credential sync for Paxton Net2 Plus Access Control Panel installed at Access Control Room - BD-32. Assigned owner: Security Officer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-08-04,4.0,782,550.0,2025-06-28 13:41:00,2025-07-01 04:41:00,false,Security Maintenance,Access Control Room - BD-32,Security Operations,Security Officer,,Access-Control-Panel-BD-32,,,false,,,2025-06-28 13:41:00
Inspect NVR recording capacity and camera retention - NVR-BD-32,DONE,MEDIUM,"Inspect nvr recording capacity and camera retention for Hikvision DS-9632NI-M8 Network Video Recorder installed at Video Surveillance Room - BD-32. Assigned owner: Security Officer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-01-22,4.0,783,600.0,2025-01-03 01:57:00,2025-01-21 08:57:00,false,Security Maintenance,Video Surveillance Room - BD-32,Security Operations,Security Officer,,NVR-BD-32,Tuan Hoang,2025-01-21 08:57:00,true,Maintenance completed successfully. Performance is stable after service.,,2025-01-03 01:57:00
Perform UPS battery health check and load test - UPS-BD-32,OPEN,URGENT,"Perform ups battery health check and load test for APC Smart-UPS SRT 3000VA installed at UPS Room - BD-32. Assigned owner: Electrician. Include functional checks, log review, and required remedial actions if deviations are found.",2026-03-25,2.0,784,325.0,2026-03-06 08:43:00,2026-03-09 01:43:00,false,Power Maintenance,UPS Room - BD-32,Facilities,Electrician,,UPS-BD-32,,,false,,,2026-03-06 08:43:00
Test ATS failover sequence - ATS-Panel-BD-32,OPEN,URGENT,"Test ats failover sequence for Schneider EasyPact Automatic Transfer Switch installed at Electrical Room - BD-32. Assigned owner: Electrician. Include functional checks, log review, and required remedial actions if deviations are found.",2025-11-28,2.0,785,150.0,2025-07-11 02:14:00,2025-07-13 20:14:00,false,Power Maintenance,Electrical Room - BD-32,Facilities,Electrician,,ATS-Panel-BD-32,,,false,,Metro Cabling Partners,2025-07-11 02:14:00
Replace filters and inspect cooling performance - CRAC-Unit-BD-32,DONE,MEDIUM,"Replace filters and inspect cooling performance for Vertiv Liebert PDX Precision Cooling Unit installed at HVAC Plant - BD-32. Assigned owner: HVAC Technician. Include functional checks, log review, and required remedial actions if deviations are found.",2025-05-19,4.0,786,350.0,2025-05-08 15:27:00,2025-05-19 15:27:00,false,Preventive Maintenance,HVAC Plant - BD-32,Facilities,HVAC Technician,,CRAC-Unit-BD-32,Giang Vu,2025-05-19 15:27:00,true,Inspection completed and no critical issues were found.,,2025-05-08 15:27:00
Monthly backup generator test run - Generator-BD-32,DONE,HIGH,"Monthly backup generator test run for Cummins C275D5 Backup Generator installed at Generator Yard - BD-32. Assigned owner: Electrician. Include functional checks, log review, and required remedial actions if deviations are found.",2025-02-28,4.0,787,400.0,2025-02-21 13:59:00,2025-02-25 22:59:00,true,Power Maintenance,Generator Yard - BD-32,Facilities,Electrician,,Generator-BD-32,Khanh Truong,2025-02-25 22:59:00,false,Corrective action implemented and follow-up checks were satisfactory.,,2025-02-21 13:59:00
Clean and validate visitor kiosk peripherals - Visitor-Kiosk-BD-32,IN_PROGRESS,HIGH,"Clean and validate visitor kiosk peripherals for ZKTeco SpeedFace-V5L Visitor Kiosk installed at Reception - BD-32. Assigned owner: Security Officer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-10-11,2.0,788,225.0,2025-08-05 11:53:00,2025-08-08 08:53:00,true,Preventive Maintenance,Reception - BD-32,Security Operations,Security Officer,,Visitor-Kiosk-BD-32,,,false,,,2025-08-05 11:53:00
Clean camera lens and verify image quality - Loading-Bay-Camera-BD-32,OPEN,URGENT,"Clean camera lens and verify image quality for Hikvision DS-2CD2686G2 Bullet Camera installed at Loading Bay - BD-32. Assigned owner: Security Officer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-05-09,4.0,789,500.0,2025-03-09 11:03:00,2025-03-12 09:03:00,false,Security Maintenance,Loading Bay - BD-32,Security Operations,Security Officer,,Loading-Bay-Camera-BD-32,,,false,,,2025-03-09 11:03:00
Inspect backhaul alignment and RSSI stability - Microwave-Radio-BD-32,IN_PROGRESS,MEDIUM,"Inspect backhaul alignment and rssi stability for Ceragon IP-20C Microwave Radio installed at Roof - BD-32. Assigned owner: Field Technician. Include functional checks, log review, and required remedial actions if deviations are found.",2025-05-26,2.0,790,275.0,2025-01-24 11:18:00,2025-01-27 10:18:00,false,Network Maintenance,Roof - BD-32,Cellular Maintenance,Field Technician,,Microwave-Radio-BD-32,,,false,,,2025-01-24 11:18:00
Inspect and clean fiber terminations - Fiber-Patch-Panel-BD-32,DONE,HIGH,"Inspect and clean fiber terminations for Corning EDGE Fiber Patch Panel installed at IDF Room 1 - BD-32. Assigned owner: Cabling Technician. Include functional checks, log review, and required remedial actions if deviations are found.",2026-02-05,2.0,791,300.0,2026-01-11 19:39:00,2026-01-28 04:39:00,true,Preventive Maintenance,IDF Room 1 - BD-32,Infrastructure,Cabling Technician,,Fiber-Patch-Panel-BD-32,Phong Le,2026-01-28 04:39:00,false,Work order closed after verification by the site operations team.,,2026-01-11 19:39:00
Verify edge switch firmware and uplink stability - Edge-Switch-BD-32,OPEN,MEDIUM,"Verify edge switch firmware and uplink stability for Cisco Catalyst 9300 Edge Switch installed at IDF Room 2 - BD-32. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-05-26,4.0,792,650.0,2025-01-29 14:09:00,2025-02-01 15:09:00,false,Network Maintenance,IDF Room 2 - BD-32,Network Operations,Network Engineer,,Edge-Switch-BD-32,,,false,,,2025-01-29 14:09:00
Optimize antenna alignment and sector KPIs - 5G-Antenna-BD-32,OPEN,HIGH,"Optimize antenna alignment and sector kpis for Ericsson AIR 6488 Massive MIMO Antenna installed at Telecom Mast - BD-32. Assigned owner: Field Technician. Include functional checks, log review, and required remedial actions if deviations are found.",2025-11-07,2.0,793,150.0,2025-09-03 03:11:00,2025-09-03 05:11:00,false,Cellular Maintenance,Telecom Mast - BD-32,Cellular Maintenance,Field Technician,,5G-Antenna-BD-32,,,false,,,2025-09-03 03:11:00
Review baseband alarms and software health - Baseband-Unit-BD-32,DONE,LOW,"Review baseband alarms and software health for Nokia AirScale Baseband Unit installed at Base Station - BD-32. Assigned owner: Field Technician. Include functional checks, log review, and required remedial actions if deviations are found.",2025-10-01,4.0,794,350.0,2025-09-22 23:10:00,2025-10-01 23:10:00,false,Cellular Maintenance,Base Station - BD-32,Cellular Maintenance,Field Technician,,Baseband-Unit-BD-32,Tien Bui,2025-10-01 23:10:00,false,Work order closed after verification by the site operations team.,,2025-09-22 23:10:00
Inspect RRU connectors and weather sealing - Radio-Unit-BD-32,DONE,HIGH,"Inspect rru connectors and weather sealing for Ericsson Radio 4422 Remote Radio Unit installed at Antenna Array - BD-32. Assigned owner: Field Technician. Include functional checks, log review, and required remedial actions if deviations are found.",2025-04-29,4.0,795,400.0,2025-04-17 16:21:00,2025-04-21 01:21:00,false,Cellular Maintenance,Antenna Array - BD-32,Cellular Maintenance,Field Technician,,Radio-Unit-BD-32,Son Pham,2025-04-21 01:21:00,true,Work order closed after verification by the site operations team.,,2025-04-17 16:21:00
Validate gateway sensor polling and packet delivery - Sensor-Gateway-BD-32,DONE,MEDIUM,"Validate gateway sensor polling and packet delivery for Advantech WISE-6610 IoT Gateway installed at Storage Room - BD-32. Assigned owner: Facilities Supervisor. Include functional checks, log review, and required remedial actions if deviations are found.",2025-08-28,2.0,796,225.0,2025-08-10 19:40:00,2025-08-28 19:40:00,false,Preventive Maintenance,Storage Room - BD-32,Facilities,Facilities Supervisor,,Sensor-Gateway-BD-32,Uyen Pham,2025-08-28 19:40:00,false,Maintenance completed successfully. Performance is stable after service.,,2025-08-10 19:40:00
Tune wireless controller profiles and client balancing - WiFi-Controller-BD-32,IN_PROGRESS,HIGH,"Tune wireless controller profiles and client balancing for Cisco Catalyst 9800-L Wireless Controller installed at Office Floor 1 - BD-32. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2025-11-23,3.0,797,375.0,2025-09-05 13:45:00,2025-09-05 19:45:00,false,Network Maintenance,Office Floor 1 - BD-32,Network Operations,Network Engineer,,WiFi-Controller-BD-32,,,false,,,2025-09-05 13:45:00
Validate AP channel plan and client coverage - Access-Point-BD-32,OPEN,HIGH,"Validate ap channel plan and client coverage for Aruba AP-515 Wireless Access Point installed at Office Floor 2 - BD-32. Assigned owner: Network Engineer. Include functional checks, log review, and required remedial actions if deviations are found.",2026-03-16,4.0,798,550.0,2026-02-25 18:40:00,2026-02-26 01:40:00,false,Network Maintenance,Office Floor 2 - BD-32,Network Operations,Network Engineer,,Access-Point-BD-32,,,false,,,2026-02-25 18:40:00
